Timestamp,Locality,Latitude,Longitude,Signal Strength (dBm),Signal Quality (%),Data Throughput (Mbps),Latency (ms),Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),BladeRFxA9 Measurement (dBm)
46:40.1,Anandpuri,25.6848044607982,85.1221328278369,-93.152963308227,0,33.5833513500056,35.4578545820444,5G,-91.1132093397132,-102.5118887496,-95.8413589960176
59:08.9,Bailey Road,25.4277872675596,85.1880593450344,-102.71758995428,0,17.3614840528387,41.5156070869599,5G,-98.8558666116413,-111.445594232761,-104.749314959945
02:16.1,Kumhrar,25.6906808579263,85.1023329005278,-94.1762156460548,0,63.2733495275621,47.2181048946083,5G,-90.7283065681881,-103.104730622718,-94.7391129611964
20:59.4,Ashok Rajpath,25.6548632396101,85.1325737053158,-98.7154510487621,0,33.3119617343012,49.5946143602346,5G,-98.9394850157242,-103.903459856575,-101.190494399012
27:13.8,Kankarbagh,25.5410518363825,85.1446862481002,-96.8586161066992,0,48.6174033075389,30.0597584944117,5G,-97.7568009449888,-102.300218968173,-99.3947062569109
30:21.0,Anandpuri,25.4659133271942,85.1634568157903,-98.4716383794424,0,76.0934047478667,20.4209725269509,5G,-93.6069427011393,-107.058465935655,-101.051112090594
36:35.4,Gardanibagh,25.6862303029788,85.0554454551615,-99.1476153632684,0,15.6571963647232,21.2920472621691,5G,-100.624257788941,-104.713553787775,-98.0226073111858
49:04.3,Kumhrar,25.4742546908635,85.1664404803484,-92.3867525094719,0,15.302607544496,25.2328276151998,5G,-96.5582641759997,-99.2239225545019,-94.4960319764631
17:09.2,Fraser Road,25.6458350597091,85.1435894821854,-92.13602060055,0,31.7976281321357,21.1296770676473,5G,-96.4413596116776,-100.675960309627,-93.5492394719742
20:16.4,Exhibition Road,25.6112913113651,85.1783428843167,-95.8535180805178,0,75.4642694959006,32.543554804853,5G,-92.6909842121885,-104.991438505952,-93.2346948763359
29:38.0,Gardanibagh,25.4884492314615,85.0622987612852,-93.4841062093026,0,26.561291024622,27.3230302017533,5G,-95.3648199362353,-101.717187141765,-95.3679551146131
19:33.4,Boring Canal Road,25.605705140328,84.9709774013783,-102.029763125499,0,73.9338439009963,38.2489328827709,5G,-104.542016683382,-111.800155333453,-101.814663562611
28:54.9,Patliputra Colony,25.6612404450792,85.2145800942999,-95.8167742703066,0,14.6490958732782,44.4214010206856,5G,-92.6054281400314,-101.031462184911,-96.9978013166262
32:02.2,Phulwari Sharif,25.5409761590122,85.2455578155745,-98.6263254910194,0,85.8345827898838,14.2558149590507,5G,-95.986632213194,-106.204670187929,-96.4627066229462
47:38.3,Bankipore,25.5746650372532,85.1644215037714,-103.237155502016,0,24.9543082320791,37.0701323111879,5G,-101.406570838236,-112.497590533576,-104.774876761416
50:45.5,Rajendra Nagar,25.627366008569,85.2635171258354,-85.9338646061448,0,43.3489470305583,23.6513209509835,5G,-86.8174973676259,-92.9440004943667,-87.8829969264528
56:59.9,Exhibition Road,25.4952209801736,85.1304932876216,-96.1444712703204,0,15.5461011130197,22.056085953544,5G,-97.8003502245432,-102.032828163594,-94.2569269650294
03:14.3,Boring Canal Road,25.6196478403866,85.1671345337349,-92.5298668424173,0,28.4852356725189,42.9459343563,5G,-95.5108885617846,-98.819424392037,-91.6951829544757
12:35.9,Phulwari Sharif,25.6642597551603,85.093735626112,-99.210022473383,0,29.9926555876611,26.2733772590613,5G,-99.1098127402242,-105.472151019552,-100.951289288017
25:04.8,Boring Road,25.6932488292893,85.2004497842105,-94.9809446874798,0,25.5076218815141,10.9274367584861,5G,-99.352097307588,-104.457753972137,-92.4063432055488
43:48.0,Kidwaipuri,25.5835003430369,85.0562493368644,-94.6089924749566,0,35.108830113639,33.8247090114312,5G,-96.5913437622555,-103.162938470766,-96.0553591397778
02:31.3,Bailey Road,25.4490409630522,85.111001364774,-105.732420140867,0,37.8552376264957,19.0114183426987,5G,-105.684028044139,-111.829154813866,-106.472837460858
08:45.7,Danapur,25.6493410835926,85.0101075133304,-98.3859956167912,0,74.7941267339593,19.1379890050479,5G,-101.086506072494,-106.723058580424,-95.9396737776816
15:00.1,Bailey Road,25.7177374214747,85.1326808277588,-100.601154630583,0,47.3525413739438,43.1436977294977,5G,-103.671269077923,-108.118730313841,-100.454099112732
33:43.4,Phulwari Sharif,25.6566886745016,84.9935563964477,-97.6782071637303,0,73.5882929337321,41.6144827374391,5G,-98.4486369009738,-103.749797970771,-98.9499054264754
36:50.6,Anisabad,25.5146491588123,85.269807466781,-87.717400200239,0,64.8696193551021,18.1623588434256,5G,-90.6737757001755,-94.2671999285479,-88.1723823053617
43:05.0,Anisabad,25.641436890444,85.0948832229212,-100.912733648935,0,86.4517069938121,43.3017928776565,5G,-99.9741289853492,-108.618932290723,-99.6178550751694
49:19.5,Bailey Road,25.6633441151451,85.1760236226464,-82.832754029205,0,91.6478446260663,36.607350859758,5G,-81.6396147339324,-91.4085847398895,-83.1716504503184
04:55.5,Fraser Road,25.6337215180916,85.1975297931277,-92.1422357399138,0,91.7998326459951,10.1597675165484,5G,-91.5424963204935,-98.1778553619953,-94.6049935153165
17:24.3,Gandhi Maidan,25.7187045955493,85.2533213610854,-94.4114312594418,0,25.7281963503251,23.277216279856,5G,-94.4619201036433,-101.376591454025,-97.1094038986989
45:29.2,Kidwaipuri,25.5515100081461,85.1269443690028,-100.247395963019,0,17.5765335111675,39.0757608431221,5G,-98.9602774172217,-107.688332620102,-99.6931009600366
10:26.9,Anandpuri,25.5490910120571,85.2457503563616,-91.9276442740687,0,73.2497239956858,25.4531219403399,5G,-89.2873439165164,-101.33364096915,-93.2346567342286
29:10.2,Rajendra Nagar,25.5278570940213,85.202136137449,-96.5193756652596,0,98.0960938913196,44.059689782529,5G,-98.3436502747278,-103.039364608727,-99.1794598553703
03:29.5,Gardanibagh,25.516118954793,85.2125520346165,-94.7142351941719,0,91.3166271703045,47.7599649805444,5G,-99.4119890530919,-102.868908254102,-95.7614780107615
15:58.3,Phulwari Sharif,25.743157333701,85.2092593273445,-97.7004254711737,0,53.0324760283698,24.6478398012081,5G,-94.4604710113451,-106.958775092581,-99.5645049499871
59:39.3,Boring Road,25.618457661415,85.1425153687239,-91.9115890575074,0,17.1054843034082,42.7711926044785,5G,-92.5054742258697,-99.7742093999332,-89.2674960180375
15:15.3,Boring Canal Road,25.5519519793603,85.0949869984188,-87.7172844616988,0,90.776071459252,44.5635013829484,5G,-85.4668216865073,-93.3223855226271,-85.1614917432007
18:22.5,Ashok Rajpath,25.5064411107224,85.0095588077644,-92.1886564436961,0,93.3981984414297,25.7449980932639,5G,-95.5640766086287,-97.4511226550576,-89.3459210004973
21:29.7,Kidwaipuri,25.4257984551872,85.0820358181382,-96.9229916527576,0,10.6419001062393,39.9341536790523,5G,-92.2616812853364,-103.872296651542,-95.45528247113
33:58.6,Gardanibagh,25.6234994685813,85.0418979709237,-96.7230354071738,0,53.2619294291349,38.4342461178536,5G,-94.3212412264457,-105.600265915735,-94.0684809326429
23:53.9,Gardanibagh,25.7584788505095,85.1048366634828,-94.487555522203,0,40.4902168055524,35.3885303216704,5G,-89.7997319404181,-101.647375961094,-94.2916772459073
27:01.2,Phulwari Sharif,25.6375497700176,85.1092550816511,-96.4168118358293,0,96.2281052074252,16.5563133266812,5G,-99.9814321027465,-102.03533545117,-96.309132620639
36:22.8,Bailey Road,25.6958173378924,85.0869708556768,-96.8704062099336,0,42.4265678493992,22.4498743061791,5G,-94.4725688621408,-102.020002152492,-95.4757597887912
45:44.4,Kankarbagh,25.6091585237972,85.1292042778139,-94.985361086364,0,91.1823536474043,43.4441422538033,5G,-99.0754082463812,-103.463846832795,-97.0438714936933
48:51.6,Boring Road,25.7047477977687,85.1450260362136,-95.1561409988234,0,94.894750068245,22.4149367976359,5G,-98.635344024188,-100.597065141042,-93.4009948571332
04:27.7,Gardanibagh,25.489066962986,85.1442994918313,-95.8516176498421,0,71.0661101933216,18.9672745854223,5G,-100.619838099872,-101.936431112281,-96.7046528365986
13:49.3,Boring Road,25.7355179068248,85.098111204594,-97.3477774402081,0,80.7541839010242,38.6808136953123,5G,-95.8405947936412,-103.571666922016,-97.0917751128765
16:56.5,Patliputra Colony,25.5684058648631,85.200666768154,-104.360391089653,0,81.6160940224998,41.904281418363,5G,-100.987221769724,-113.914904448159,-107.063872158321
35:39.8,Gandhi Maidan,25.5584580679842,84.9726043901322,-87.4774875518226,0,40.8150225322364,23.3195668132161,5G,-87.3384923348558,-94.4388477027182,-84.6434981969023
48:08.6,S.K. Puri,25.5958879656037,85.3015575168223,-99.5521306571853,0,69.7710575985319,46.0338384321355,5G,-97.9192567105799,-104.77240941336,-102.168299056445
57:30.3,Fraser Road,25.438351553193,85.0787251928229,-99.6196706131115,0,20.8445999492865,29.0362382148156,5G,-94.8523102532523,-107.308423695856,-100.810287470738
00:37.5,Ashok Rajpath,25.6044305785153,84.9834017709609,-97.3339013765466,0,83.2540706326371,36.3195323195517,5G,-93.1278180144222,-103.252157776862,-99.3458710067277
47:25.6,Anandpuri,25.6261149790939,85.0483606642458,-95.3830140404589,0,69.065896853588,12.1208737812478,5G,-99.007237714501,-100.5498068926,-96.1731240868337
59:54.5,Kidwaipuri,25.4831570029362,85.2259866586818,-97.8980599426757,0,68.7916280656206,21.7878733112226,5G,-97.0827792164977,-103.607229348597,-96.4783814842492
37:20.9,S.K. Puri,25.7443632194133,85.0589853042658,-93.7127889913459,0,96.878377744969,30.4575222921312,5G,-95.2122862581548,-102.637147824631,-91.6495177057293
52:57.0,Kumhrar,25.530478902709,85.1786961996643,-95.3104474453063,0,86.3952008378853,38.5109969539837,5G,-94.7205723796905,-103.072962289842,-95.7936909433371
08:33.1,Anandpuri,25.6398685486808,85.034199871166,-89.3801316944431,0,20.5076678497983,48.8082654066589,5G,-92.847818763877,-95.2277689778112,-89.5379856034498
11:40.3,Anandpuri,25.6865524512097,85.0363097826606,-97.0902367727678,0,97.501648281904,19.0897370261016,5G,-99.8050251671799,-102.48781799956,-98.3789051065149
33:30.8,S.K. Puri,25.6673412248693,84.9844915492113,-96.823312063533,0,69.5954712017864,17.0800959907137,5G,-101.719807955353,-103.918890720862,-99.4227841379121
39:45.2,Patliputra Colony,25.5083593782741,84.982495639792,-91.8715633432268,0,61.8097886123899,26.7668479316609,5G,-90.7252794373283,-99.8452403532329,-90.8187785180541
42:52.4,Boring Canal Road,25.6004389283818,85.0984875227628,-94.5790443090238,0,83.9147288980229,37.8877540086799,5G,-99.0698323445904,-100.126914335607,-93.8174088685328
14:04.5,Anisabad,25.5701571877912,85.1556910123852,-89.4507959242794,0,13.1674784507076,32.3207496809307,5G,-93.1457072382676,-98.9795342079484,-86.7985411217177
20:18.9,Bailey Road,25.7178596366438,85.1209514138223,-96.75232759326,0,63.1367059859025,24.3633880609676,5G,-100.051872237889,-106.630555277879,-96.0655925479568
23:26.1,Kidwaipuri,25.6203184206547,85.0615363808447,-100.582498424261,0,59.6703388870374,28.6888196499912,5G,-97.0505529577028,-109.524594221603,-100.144445758696
26:33.3,Gardanibagh,25.7686549805958,85.1485251395754,-96.441817817127,0,90.9995067308759,25.7069736584985,5G,-93.643283576521,-103.520564197039,-94.5590377916397
16:28.7,Boring Road,25.52769967897,85.0993272001668,-92.8768881758013,0,21.3743858708939,10.1285095957543,5G,-89.1882477077667,-97.928746828901,-91.753969720836
25:50.3,Phulwari Sharif,25.5749235410296,85.0145977225184,-88.9998031416899,0,56.491768406197,43.3867550628044,5G,-92.9748630630746,-97.4130007690164,-86.0198013612168
32:04.8,Pataliputra,25.6180616675136,85.2690316022625,-90.0998651742034,0,18.5986165271342,24.8211583830746,5G,-89.449180943592,-97.3956777894075,-87.1622737078897
38:19.2,Bailey Road,25.5091532443893,84.9935283831165,-95.5415592466589,0,26.7116340607561,22.1685472751057,5G,-98.1141297397707,-102.788075789292,-98.4479651730801
00:09.6,Ashok Rajpath,25.5863803949893,84.9626225396336,-95.4267756353321,0,35.5471053844547,31.0097563199826,5G,-92.7352901364359,-105.124395747286,-98.0935587801673
09:31.3,Kumhrar,25.6406175219771,85.1789286486649,-87.9543562612932,0,35.7916689034694,27.5303008251298,5G,-84.6047814671335,-94.6195837855972,-88.273750331735
12:38.5,Anisabad,25.593773905889,85.20451306926,-97.7296145453812,0,60.0793127232932,33.3215193139308,5G,-93.3185062779771,-106.486690895251,-97.4474485438986
28:14.5,Danapur,25.5521677936304,85.1513815588535,-96.2312370731594,0,58.0849657851999,26.9626237578264,5G,-99.8604937447569,-101.730733544311,-96.3232993890685
34:28.9,Fraser Road,25.458603852531,85.219309982607,-91.5957413834879,0,47.8054145353973,36.7259380229598,5G,-88.1233016961757,-98.2384180984054,-89.1892550946058
37:36.2,Kankarbagh,25.6930503973526,84.9982234172441,-88.553183844954,0,94.9293204257339,35.1281003822413,5G,-85.3891976281803,-95.5170559307986,-90.9625512304944
46:57.8,Anandpuri,25.6945202114597,85.0419808176914,-92.0776245657343,0,73.6470989826927,28.2715477438525,5G,-87.9770766377143,-98.4976629668292,-95.0611883306307
59:26.6,Gandhi Maidan,25.5421996671326,85.262132999807,-96.9670835727489,0,29.9678042889181,22.6751246773482,5G,-101.608293745878,-102.539244195713,-95.8301936018519
02:33.8,Danapur,25.5867549155868,85.0084677254209,-93.3877744646634,0,73.6625787188359,15.5417507114854,5G,-97.2772964155154,-101.436121610314,-95.6067283125185
08:48.3,Anandpuri,25.5844371271259,85.0964058763988,-102.845829868478,0,56.0176346762801,39.3218204281365,5G,-100.46661075626,-108.609869853515,-103.031572568461
11:55.5,Exhibition Road,25.7279896069146,85.052376956806,-94.4856400207639,0,18.5333335778562,16.0503203807574,5G,-98.1982285314126,-103.062526513427,-95.3329126157766
46:14.8,Pataliputra,25.4271304824936,85.1066977173899,-90.6792078262311,0,10.9822854233064,35.4655396908193,5G,-91.823109163714,-95.9325591398228,-87.8828100867244
52:29.2,S.K. Puri,25.5096239866489,85.1963456300297,-95.1264589528601,0,25.3121477617305,16.2168461121479,5G,-92.7781385757901,-100.517024205209,-92.6892782570377
14:19.7,Kidwaipuri,25.6056533508947,84.9599979550756,-96.1478811468899,0,33.5916066577736,48.7886294356265,5G,-99.6695316985463,-105.498457961515,-93.7393613375338
20:34.1,Boring Canal Road,25.541511292652,85.0240864761198,-89.5506865769631,0,33.2856346114456,10.5103862049221,5G,-90.2629599219356,-98.4813779010893,-90.5430872672626
23:41.3,Patliputra Colony,25.6549917944917,85.0049192781458,-99.7282121342025,0,88.9089233356813,42.0482683454487,5G,-96.7090930530589,-106.57987945248,-99.4801364516825
36:10.2,Kankarbagh,25.5710973353516,85.048412473052,-93.1071876132895,0,77.3190424458602,30.1622162625339,5G,-94.6028101391045,-100.158322793918,-95.4099330352164
48:38.9,Fraser Road,25.445867170534,85.2270064045239,-100.807287496007,0,80.4151357546077,16.1206959307326,5G,-96.8480014935458,-110.523539629502,-99.4302415653297
51:46.2,Boring Road,25.7218287340278,85.1490668615392,-95.9616990871486,0,49.737708022233,33.2271629169143,5G,-98.3807352063737,-101.390731908172,-95.6208096514073
58:00.6,Kidwaipuri,25.6968829290463,85.1649176599848,-99.2342460637476,0,32.9421519699426,19.2110172022379,5G,-101.347121658166,-106.319359849388,-98.2809593116374
26:05.5,Fraser Road,25.4618720687,85.1689571722103,-91.1198458388803,0,57.1745533923499,44.4731332601469,5G,-91.1871345043581,-99.4517810737037,-92.4059594100176
51:03.2,Anisabad,25.5348214233136,85.1614954785389,-99.1382934610518,0,60.7818205841953,11.0468108809159,5G,-101.209062940681,-106.419114034477,-100.84861318465
31:36.9,Rajendra Nagar,25.7375405874447,85.0993480454162,-97.0054803116225,0,28.8077002178,47.7162865023669,5G,-97.0244703726202,-106.544197853245,-95.9372988960764
50:20.2,Patliputra Colony,25.5756991268822,85.0658670239174,-91.8279317551154,0,77.458686556554,24.7277192424822,5G,-90.0602837770581,-97.5802149629959,-90.5742925474089
59:41.8,Anandpuri,25.756863942059,85.1928693644186,-109.824672433578,0,32.5517334418903,30.9147015529916,5G,-109.87339768965,-118.062564999012,-110.799490537748
12:10.7,Phulwari Sharif,25.6824209679651,85.1885591409047,-99.8856147321462,0,54.5198449182756,46.5200758178965,5G,-102.618745480882,-106.5975614843,-99.76724790729
18:25.1,Anandpuri,25.6176048419087,85.0390531818927,-98.1506940706667,0,72.804654760066,18.9076154280519,5G,-93.8116315541919,-103.718805779464,-97.5003738389314
21:32.3,Rajendra Nagar,25.7439238608823,85.1692154641815,-95.7537559058935,0,44.0678186432695,40.4169539462818,5G,-98.9018003606164,-104.041776475936,-98.6220993202641
27:46.7,S.K. Puri,25.5341503759688,85.182151352028,-86.7837361881496,0,23.837455506102,30.7168905824466,5G,-89.6561299388258,-94.1092989841164,-85.5351927250937
37:08.3,Kankarbagh,25.5315446783846,85.1819719252447,-88.6068504640547,0,69.0308398100886,24.5859968699802,5G,-85.7990074321432,-94.3833302509448,-91.292425819424
46:29.9,Gardanibagh,25.6518235261161,85.156674627705,-94.9875003525668,0,49.7135012778421,21.8180933176279,5G,-92.3624326826283,-100.158130502264,-97.2458185272151
08:20.4,Ashok Rajpath,25.6855769034059,85.2135436255402,-92.0461462868193,0,80.9590592405127,35.4866184448488,5G,-94.9144331774703,-101.570144281519,-93.0023068669352
11:27.7,Gardanibagh,25.4580613282058,85.0378886868796,-92.8898457258553,0,45.9712614976399,12.971258526262,5G,-89.1801865767378,-99.875358036355,-93.9714131302973
45:46.9,Phulwari Sharif,25.7151745997798,85.1142871784012,-88.0225537630959,0,70.3362549337779,15.5189987090036,5G,-91.6016443309246,-94.8493092457818,-89.3060989186013
07:37.4,Rajendra Nagar,25.4400225312606,85.112229565594,-92.0109293459645,0,43.8248240176925,32.9454107988871,5G,-91.9562930049634,-98.5846307125398,-94.9774418147045
16:59.1,Pataliputra,25.7179615871749,85.1740655199654,-95.9389679773442,0,44.0918699915601,15.7727325873337,5G,-95.2820295800023,-104.937275861827,-94.6914865437708
20:06.3,Rajendra Nagar,25.5152994361878,85.1466029736483,-92.558485682608,0,11.3054990811586,30.0491878276547,5G,-88.6482809508004,-99.1614656038942,-94.1370063045279
26:20.7,Kumhrar,25.6138993130084,85.0197534198959,-104.908198711476,0,60.8475232273239,21.2732126295716,5G,-106.315356874159,-114.827388100252,-105.836424719472
45:03.9,Kidwaipuri,25.7020150153794,85.0328447459697,-105.592432418776,0,89.5182943247076,29.5360781987305,5G,-102.749003886388,-111.432611976099,-106.162040173245
54:25.6,Anisabad,25.6838045157213,85.0697058307015,-99.7152266821106,0,40.2670531527718,15.7567736597111,5G,-95.0853359722488,-105.983775009407,-102.323831906387
03:47.2,Danapur,25.6077711615969,85.0381242418335,-97.1370852535878,0,40.4152713886734,19.1186351388393,5G,-101.981836173642,-106.655486484485,-98.524154637926
13:08.8,Boring Road,25.540370342371,85.082376752724,-97.0362535703348,0,83.7952561287944,34.2785799870369,5G,-92.1670988041363,-103.939371747488,-97.8511660959295
